this_is_a_report,ts,CoreId,L0,L1,L2,L3,num_pkts_done,num_alloc_pkts,num_deallocated_pkts,num_wip_packets
this_is_a_report,1704369850724874861,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850724880332,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850724885632,3,44369,410124868,410169063,897486647,89,120,91,31
this_is_a_report,1704369850724891022,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850724896182,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850724901331,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850724906341,7,20726,363536548,363530976,1890299011,244,471,252,227
this_is_a_report,1704369850774982747,0,22392,355652938,355943326,1998839349,442,835,456,393
this_is_a_report,1704369850775023334,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850775033533,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850775041849,3,44369,410124868,410169063,897486647,89,120,91,31
this_is_a_report,1704369850775048371,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850775053421,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850775058461,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850775063460,7,20846,363536548,363530976,1890299011,244,475,252,231
this_is_a_report,1704369850825134705,0,21478,355652938,355943326,1998839349,442,841,456,399
this_is_a_report,1704369850825164933,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850825170373,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850825175543,3,43683,410124868,410169063,897486647,89,122,91,33
this_is_a_report,1704369850825180883,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850825186012,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850825191102,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850825196162,7,20654,363536548,363530976,1890299011,244,479,252,235
this_is_a_report,1704369850875271415,0,21376,355652938,355943326,1998839349,442,849,456,407
this_is_a_report,1704369850875319947,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850875325457,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850875330377,3,43683,410124868,410169063,897486647,89,122,91,33
this_is_a_report,1704369850875335466,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850875340376,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850875345276,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850875350125,7,20760,363536548,363530976,1890299011,244,483,252,239
this_is_a_report,1704369850925432010,0,21290,304713287,306114521,2189705291,464,855,478,391
this_is_a_report,1704369850925507293,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850925514737,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850925521661,3,43354,399117586,399155340,943819062,102,124,104,22
this_is_a_report,1704369850925528634,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850925535357,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850925542069,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850925548732,7,20617,359751001,359748726,2152672719,289,487,297,198
this_is_a_report,1704369850975626721,0,20660,304713287,306114521,2189705291,464,863,478,399
this_is_a_report,1704369850975668881,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369850975675082,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369850975682586,3,43354,399117586,399155340,943819062,102,124,104,22
this_is_a_report,1704369850975690141,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369850975697455,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369850975702374,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369850975707143,7,20377,359751001,359748726,2152672719,289,491,297,202
this_is_a_report,1704369851025775373,0,20427,304713287,306114521,2189705291,464,869,478,405
this_is_a_report,1704369851025821330,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851025826961,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851025831970,3,43073,399117586,399155340,943819062,102,126,104,24
this_is_a_report,1704369851025837080,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851025842050,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851025846989,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851025851858,7,20244,359751001,359748726,2152672719,289,495,297,206
this_is_a_report,1704369851075924185,0,19835,304713287,306114521,2189705291,464,877,478,413
this_is_a_report,1704369851075969652,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851075976124,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851075981354,3,43073,399117586,399155340,943819062,102,126,104,24
this_is_a_report,1704369851075986874,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851075992145,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851075997345,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851076002414,7,20200,359751001,359748726,2152672719,289,499,297,210
this_is_a_report,1704369851126071656,0,19208,304713287,306114521,2189705291,464,883,478,419
this_is_a_report,1704369851126100840,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851126106332,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851126111341,3,42798,399117586,399155340,943819062,102,128,104,26
this_is_a_report,1704369851126116591,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851126121660,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851126126690,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851126131679,7,20227,359751001,359748726,2152672719,289,503,297,214
this_is_a_report,1704369851176206441,0,18626,304713287,306114521,2189705291,464,891,478,427
this_is_a_report,1704369851176242570,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851176247960,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851176253079,3,42798,399117586,399155340,943819062,102,128,104,26
this_is_a_report,1704369851176258139,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851176263029,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851176267888,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851176272697,7,20390,359751001,359748726,2152672719,289,507,297,218
this_is_a_report,1704369851226345044,0,18218,304713287,306114521,2189705291,464,897,478,433
this_is_a_report,1704369851226378939,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851226384329,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851226389318,3,42246,399117586,399155340,943819062,102,130,104,28
this_is_a_report,1704369851226394498,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851226399477,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851226404478,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851226409317,7,19995,359751001,359748726,2152672719,289,511,297,222
this_is_a_report,1704369851276481403,0,17894,304713287,306114521,2189705291,464,905,478,441
this_is_a_report,1704369851276510298,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851276515628,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851276520647,3,42246,399117586,399155340,943819062,102,130,104,28
this_is_a_report,1704369851276525868,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851276530807,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851276535857,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851276548741,7,19651,359751001,359748726,2152672719,289,515,297,226
this_is_a_report,1704369851326621829,0,17101,304713287,306114521,2189705291,464,911,478,447
this_is_a_report,1704369851326653310,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851326659150,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851326664280,3,42246,399117586,399155340,943819062,102,132,104,30
this_is_a_report,1704369851326669570,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851326674650,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851326679910,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851326684870,7,19531,359751001,359748726,2152672719,289,519,297,230
this_is_a_report,1704369851376756796,0,16582,304713287,306114521,2189705291,464,919,478,455
this_is_a_report,1704369851376782264,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851376787625,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851376792755,3,42246,399117586,399155340,943819062,102,132,104,30
this_is_a_report,1704369851376798034,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851376803164,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851376808234,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851376813263,7,19348,359751001,359748726,2152672719,289,523,297,234
this_is_a_report,1704369851426882244,0,16002,304713287,306114521,2189705291,464,925,478,461
this_is_a_report,1704369851426907602,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851426913143,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851426918343,3,42246,399117586,399155340,943819062,102,134,104,32
this_is_a_report,1704369851426923713,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851426928892,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851426934012,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851426939112,7,19053,359751001,359748726,2152672719,289,527,297,238
this_is_a_report,1704369851477011819,0,15617,304713287,306114521,2189705291,464,933,478,469
this_is_a_report,1704369851477040765,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851477049631,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851477056636,3,42246,399117586,399155340,943819062,102,134,104,32
this_is_a_report,1704369851477063799,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851477071033,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851477076062,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851477080961,7,40601,359751001,359748726,2152672719,289,531,297,242
this_is_a_report,1704369851527151174,0,15138,304713287,306114521,2189705291,464,939,478,475
this_is_a_report,1704369851527173547,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851527178907,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851527184027,3,41759,399117586,399155340,943819062,102,136,104,34
this_is_a_report,1704369851527189307,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851527194366,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851527199376,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851527204345,7,39993,359751001,359748726,2152672719,289,535,297,246
this_is_a_report,1704369851577290930,0,14940,304713287,306114521,2189705291,464,947,478,483
this_is_a_report,1704369851577320446,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851577325887,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851577330826,3,41759,399117586,399155340,943819062,102,136,104,34
this_is_a_report,1704369851577336897,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851577342398,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851577347337,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851577355703,7,39328,359751001,359748726,2152672719,289,539,297,250
this_is_a_report,1704369851627438009,0,14944,305306521,308640245,2447028806,494,953,508,459
this_is_a_report,1704369851627496290,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851627502040,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851627507160,3,41591,389785687,389817317,1005986577,115,138,117,23
this_is_a_report,1704369851627512431,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851627517571,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851627522570,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851627527509,7,38873,357446395,357445729,2367062740,333,543,341,210
this_is_a_report,1704369851677602762,0,15189,305306521,308640245,2447028806,494,961,508,467
this_is_a_report,1704369851677644491,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851677650212,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851677655482,3,41591,389785687,389817317,1005986577,115,138,117,23
this_is_a_report,1704369851677660852,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851677666072,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851677671241,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851677683756,7,38455,357446395,357445729,2367062740,333,547,341,214
this_is_a_report,1704369851727759229,0,14896,305306521,308640245,2447028806,494,967,508,473
this_is_a_report,1704369851727795909,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851727801509,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851727806659,3,41324,389785687,389817317,1005986577,115,140,117,25
this_is_a_report,1704369851727812059,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851727817280,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851727822389,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851727827479,7,37446,357446395,357445729,2367062740,333,551,341,218
this_is_a_report,1704369851777900748,0,15061,305306521,308640245,2447028806,494,975,508,481
this_is_a_report,1704369851777936265,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851777941595,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851777946384,3,41324,389785687,389817317,1005986577,115,140,117,25
this_is_a_report,1704369851777951354,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851777956113,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851777960982,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851777965650,7,36985,357446395,357445729,2367062740,333,555,341,222
this_is_a_report,1704369851828038939,0,14710,305306521,308640245,2447028806,494,981,508,487
this_is_a_report,1704369851828075830,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851828089156,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851828097251,3,41324,389785687,389817317,1005986577,115,142,117,27
this_is_a_report,1704369851828105146,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851828112239,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851828117128,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851828121878,7,36741,357446395,357445729,2367062740,333,559,341,226
this_is_a_report,1704369851878191299,0,15058,305306521,308640245,2447028806,494,989,508,495
this_is_a_report,1704369851878223791,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851878232828,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851878240182,3,41324,389785687,389817317,1005986577,115,142,117,27
this_is_a_report,1704369851878245683,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851878250742,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851878255822,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851878260811,7,36026,357446395,357445729,2367062740,333,563,341,230
this_is_a_report,1704369851928331014,0,14667,305306521,308640245,2447028806,494,995,508,501
this_is_a_report,1704369851928353417,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851928358888,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851928363977,3,41074,389785687,389817317,1005986577,115,144,117,29
this_is_a_report,1704369851928369237,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851928374357,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851928379426,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851928384487,7,35114,357446395,357445729,2367062740,333,567,341,234
this_is_a_report,1704369851978463176,0,15489,305306521,308640245,2447028806,494,1003,508,509
this_is_a_report,1704369851978516396,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369851978521917,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369851978526806,3,41074,389785687,389817317,1005986577,115,144,117,29
this_is_a_report,1704369851978531896,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369851978536925,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369851978541795,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369851978546704,7,34518,357446395,357445729,2367062740,333,571,341,238
this_is_a_report,1704369852028620845,0,15282,305306521,308640245,2447028806,494,1009,508,515
this_is_a_report,1704369852028660791,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852028666421,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852028671481,3,40715,389785687,389817317,1005986577,115,146,117,31
this_is_a_report,1704369852028676731,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852028682051,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852028687050,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852028691959,7,34089,357446395,357445729,2367062740,333,575,341,242
this_is_a_report,1704369852078764607,0,15312,305306521,308640245,2447028806,494,1017,508,523
this_is_a_report,1704369852078801277,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852078806897,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852078811947,3,40715,389785687,389817317,1005986577,115,146,117,31
this_is_a_report,1704369852078817187,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852078822217,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852078827216,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852078832136,7,33475,357446395,357445729,2367062740,333,579,341,246
this_is_a_report,1704369852128905233,0,14890,305306521,308640245,2447028806,494,1023,508,529
this_is_a_report,1704369852128946412,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852128954326,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852128961010,3,40249,389785687,389817317,1005986577,115,148,117,33
this_is_a_report,1704369852128968594,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852128973513,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852128978342,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852128983232,7,33475,357446395,357445729,2367062740,333,583,341,250
this_is_a_report,1704369852179055759,0,14686,305306521,308640245,2447028806,494,1031,508,537
this_is_a_report,1704369852179080907,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852179086648,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852179091587,3,40249,389785687,389817317,1005986577,115,148,117,33
this_is_a_report,1704369852179096707,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852179101666,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852179106605,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852179111465,7,32640,357446395,357445729,2367062740,333,587,341,254
this_is_a_report,1704369852229184974,0,14796,305306521,308640245,2447028806,494,1037,508,543
this_is_a_report,1704369852229228547,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852229234177,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852229239107,3,39888,389785687,389817317,1005986577,115,150,117,35
this_is_a_report,1704369852229244257,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852229249237,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852229254156,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852229258985,7,31886,357446395,357445729,2367062740,333,591,341,258
this_is_a_report,1704369852279332264,0,14667,313134540,314084523,2727750662,518,1045,532,527
this_is_a_report,1704369852279370616,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852279376037,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852279381106,3,39888,376002767,376009978,1058929147,128,150,130,22
this_is_a_report,1704369852279386376,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852279391436,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852279396435,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852279401364,7,31735,354527576,354554233,2493699553,351,595,359,244
this_is_a_report,1704369852329477689,0,14460,313134540,314084523,2727750662,518,1051,532,533
this_is_a_report,1704369852329518066,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852329523837,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852329528976,3,39615,376002767,376009978,1058929147,128,152,130,24
this_is_a_report,1704369852329535709,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852329543615,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852329550518,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852329557571,7,31392,354527576,354554233,2493699553,351,599,359,248
this_is_a_report,1704369852379629046,0,14205,313134540,314084523,2727750662,518,1059,532,541
this_is_a_report,1704369852379661969,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852379667510,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852379672960,3,39615,376002767,376009978,1058929147,128,152,130,24
this_is_a_report,1704369852379678290,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852379683399,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852379688489,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852379693518,7,31040,354527576,354554233,2493699553,351,603,359,252
this_is_a_report,1704369852429762349,0,13885,313134540,314084523,2727750662,518,1065,532,547
this_is_a_report,1704369852429789721,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852429795472,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852429800431,3,39346,376002767,376009978,1058929147,128,154,130,26
this_is_a_report,1704369852429805611,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852429811402,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852429824347,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852429832452,7,30359,354527576,354554233,2493699553,351,607,359,256
this_is_a_report,1704369852479907904,0,13988,313134540,314084523,2727750662,518,1073,532,555
this_is_a_report,1704369852479951318,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852479957019,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852479961948,3,39346,376002767,376009978,1058929147,128,154,130,26
this_is_a_report,1704369852479967027,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852479971926,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852479976786,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852479981555,7,30056,354527576,354554233,2493699553,351,611,359,260
this_is_a_report,1704369852530054283,0,13664,313134540,314084523,2727750662,518,1079,532,561
this_is_a_report,1704369852530098547,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852530107083,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852530114907,3,38899,376002767,376009978,1058929147,128,156,130,28
this_is_a_report,1704369852530120138,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852530125107,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852530130006,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852530134805,7,29547,354527576,354554233,2493699553,351,615,359,264
this_is_a_report,1704369852580210048,0,14002,313134540,314084523,2727750662,518,1087,532,569
this_is_a_report,1704369852580257358,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852580272837,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852580280131,3,38899,376002767,376009978,1058929147,128,156,130,28
this_is_a_report,1704369852580287155,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852580293777,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852580300951,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852580307743,7,29408,354527576,354554233,2493699553,351,619,359,268
this_is_a_report,1704369852630384018,0,14078,313134540,314084523,2727750662,518,1093,532,575
this_is_a_report,1704369852630427050,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852630432390,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852630437309,3,38643,376002767,376009978,1058929147,128,158,130,30
this_is_a_report,1704369852630442389,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852630447359,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852630452258,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852630457067,7,29123,354527576,354554233,2493699553,351,623,359,272
this_is_a_report,1704369852680531278,0,14113,313134540,314084523,2727750662,518,1101,532,583
this_is_a_report,1704369852680582725,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852680592513,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852680600228,3,38643,376002767,376009978,1058929147,128,158,130,30
this_is_a_report,1704369852680608585,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852680616770,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852680624394,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852680631988,7,28735,354527576,354554233,2493699553,351,627,359,276
this_is_a_report,1704369852730711659,0,14314,313134540,314084523,2727750662,518,1107,532,589
this_is_a_report,1704369852730762666,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852730770401,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852730775610,3,38134,376002767,376009978,1058929147,128,160,130,32
this_is_a_report,1704369852730781011,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852730786111,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852730791171,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852730796210,7,28571,354527576,354554233,2493699553,351,631,359,280
this_is_a_report,1704369852780877664,0,15272,313134540,314084523,2727750662,518,1115,532,597
this_is_a_report,1704369852780938319,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852780945534,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852780950663,3,38134,376002767,376009978,1058929147,128,160,130,32
this_is_a_report,1704369852780955913,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852780961043,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852780966042,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852780970971,7,28079,354527576,354554233,2493699553,351,635,359,284
this_is_a_report,1704369852831046464,0,15680,313134540,314084523,2727750662,518,1121,532,603
this_is_a_report,1704369852831089306,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852831094946,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852831099986,3,37890,376002767,376009978,1058929147,128,162,130,34
this_is_a_report,1704369852831105386,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852831110505,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852831115536,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852831120836,7,27548,354527576,354554233,2493699553,351,639,359,288
this_is_a_report,1704369852881205476,0,15610,313134540,314084523,2727750662,518,1129,532,611
this_is_a_report,1704369852881250872,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852881256743,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852881261973,3,37890,376002767,376009978,1058929147,128,162,130,34
this_is_a_report,1704369852881267383,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852881272613,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852881277753,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852881282923,7,27282,354527576,354554233,2493699553,351,643,359,292
this_is_a_report,1704369852931365319,0,15729,313134540,314084523,2727750662,518,1136,532,617
this_is_a_report,1704369852931427547,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852931438177,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852931443598,3,37890,376002767,376009978,1058929147,128,164,130,36
this_is_a_report,1704369852931456583,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852931462584,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852931474747,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852931482592,7,26909,354527576,354554233,2493699553,351,647,359,296
this_is_a_report,1704369852981571240,0,15647,336513131,336798260,3356805863,569,1143,583,574
this_is_a_report,1704369852981622377,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369852981629270,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369852981635562,3,37890,374070228,374076364,1104940980,137,164,139,27
this_is_a_report,1704369852981642095,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369852981648427,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369852981654739,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369852981660820,7,26617,379479890,379493398,2772778581,387,651,395,264
this_is_a_report,1704369853031736803,0,15316,336513131,336798260,3356805863,569,1150,583,581
this_is_a_report,1704369853031819341,1,0,0,0,0,0,0,0,0
this_is_a_report,1704369853031826745,2,0,0,0,0,0,0,0,0
this_is_a_report,1704369853031833678,3,37644,374070228,374076364,1104940980,137,166,139,29
this_is_a_report,1704369853031840701,4,0,0,0,0,0,0,0,0
this_is_a_report,1704369853031847464,5,0,0,0,0,0,0,0,0
this_is_a_report,1704369853031854236,6,0,0,0,0,0,0,0,0
this_is_a_report,1704369853031860930,7,26071,379479890,379493398,2772778581,387,655,395,268
this_is_a_report,1704369853081934118,0,15435,336513131,336798260,3356805863,569,1157,583,588
